,x1,y1,x2,y2,x3,y3,mean Cd 200,mean Cd 400,mean Cd 600
735,15,23,17,17,21,21,0.008123644414999999,0.006337473168,0.012615379126
736,15,23,15,17,21,25,0.010470392809,0.008939414973999998,0.015944352147
737,15,25,17,19,23,25,0.007118564697,0.0015168075600938966,0.0039811552190000005
738,19,21,23,15,25,25,0.016495759196000003,0.0024838230074999998,0.0039858585081000006
739,17,25,25,17,21,21,0.011709477341000002,0.0045659040209999995,0.0013845793123505978
740,19,25,19,15,23,21,0.022351099952,0.007084556741,0.014240126375999999
741,15,25,17,17,23,21,0.012979396628,0.010855789024,0.006548424251
742,15,21,23,19,21,23,0.0028891805011990405,0.011734738813999999,0.0015441872105660375
743,17,21,23,15,23,23,0.009346632979999998,0.002927468975,0.004152817543
744,19,23,19,17,25,25,0.010092218168,0.00537340233,0.013137967884
745,15,23,17,19,25,25,0.005596803422,0.009799625029,0.019106002273
746,19,25,15,17,25,21,0.011915424758999999,0.021452603040999996,0.019855760726
747,17,23,19,19,23,23,0.003996190654,0.012902116132,0.004861536342
748,15,21,15,15,23,25,0.016287722618,0.009691954619999998,0.012344593031
749,15,21,21,17,25,25,0.008318782801,0.0030104193529999997,0.0076120576199999995
750,17,23,23,19,23,21,0.003560253931,0.00323042084,0.0015501227668103447
751,19,25,25,15,25,23,0.020911888065,0.018566738708,0.008348488885
752,15,21,15,17,25,23,0.005587794727,0.013328493448999999,0.024018457187
753,19,25,15,15,25,23,0.018419981374000003,0.007224100475,0.006812836288
754,17,23,19,15,21,21,0.0152613218,0.006948267021999999,0.007191652421
755,19,21,19,19,21,21,0.002029538568125,0.006885662583999999,0.0033387222429
756,19,23,23,15,21,21,0.014691313698999998,0.022598693291,0.013444583296999999
757,15,25,15,15,23,25,0.01949007768,0.005776186204,0.0052759468750000005
758,19,25,25,19,21,21,0.007539709403,0.008798029144000002,0.0039018435713
759,19,25,25,15,23,25,0.019658564080000003,0.013997084154999999,0.009591067904000002
760,15,25,25,19,21,25,0.0057001717470000005,0.01586670007,0.014107966307000001
761,19,21,23,19,25,23,0.0029741998469999995,0.005870544631,0.0038316690973
762,15,21,23,15,25,23,0.008357424697999999,0.004567537456,0.018634990954
763,15,25,17,17,25,25,0.011243390621999999,0.008989497849,0.0028797238409999995
764,19,21,21,19,21,25,0.008005333849999999,0.022695293372,0.007430896952999999
765,19,23,17,17,23,25,0.011110589947000002,0.024187718365000003,0.016622029546
766,17,21,23,15,25,21,0.006587194801,0.0032660624880000004,0.005357407866
767,19,23,15,17,25,25,0.009502887298,0.006799661837000001,0.023291775716
768,19,21,21,17,25,25,0.011059249180999998,0.015840417509,0.015801425804999998
769,17,21,19,17,23,25,0.011141417641,0.004511073246,0.008180576413
770,19,25,25,15,25,21,0.020977634422999998,0.008261536217,0.012581817594
771,17,21,19,19,25,23,0.0031313118301282052,0.004382838671,0.017843964582
772,15,23,23,17,21,21,0.006618308506,0.018657613112,0.013457517561999999
773,15,23,15,15,23,23,0.011957742145,0.008211380293,0.007305909249999999
774,17,21,25,19,21,23,0.002938247419141914,0.005587096165,0.011440432159000001
775,15,25,15,15,21,23,0.022698096888,0.018358163387,0.004495153424
776,15,25,15,15,23,21,0.020945273856,0.00715334168,0.015310594856
777,15,21,25,15,23,21,0.005898090050000001,0.007278888129000001,0.015623209492
778,19,21,15,17,23,23,0.00620970506,0.008461712199999999,0.011607655981000001
779,19,23,23,19,25,21,0.003792155781,0.0073551126619999995,0.001320286111637931
780,15,25,19,15,23,21,0.020839043656000002,0.016770319222,0.0038852356684
781,19,25,23,17,23,25,0.012964237755999999,0.015796321179,0.016603481281
782,19,23,21,19,25,25,0.006130395099,0.017767983648,0.007103212693
783,19,25,17,15,25,21,0.019898963301,0.010499736950999998,0.0013043984256521737
784,19,25,23,19,23,21,0.008173450869,0.007476230921999999,0.014074186871
785,17,23,15,19,23,23,0.0038083221281198006,0.010547187647,0.0015253622775700936
786,19,25,15,17,21,21,0.013485035257,0.0037574768855,0.0039813595457
787,15,21,21,15,21,23,0.009553255996000001,0.022905678510000003,0.022930068759
788,15,25,15,17,25,25,0.011215844748,0.021807630719000003,0.008964073323000001
789,19,23,23,15,25,21,0.013684719797,0.001555500032535885,0.0032071420294
790,19,25,23,17,23,23,0.014118576197999999,0.0033612036199000004,0.004285472762
791,19,25,21,15,25,21,0.021496596245999998,0.0064146087789999995,0.005603916342
792,19,23,17,15,23,23,0.012557779011000001,0.004091068505,0.012843848639999999
793,15,25,25,17,23,25,0.009714245663,0.006266301112,0.010000178917999999
794,19,21,23,17,25,23,0.005750691847000001,0.011697918848,0.004823068953
795,15,25,23,17,23,25,0.010487453627,0.003256730815,0.0030080086034
796,19,23,23,17,25,21,0.007707968057,0.005749033834000001,0.022453496251000002
797,19,23,15,15,25,23,0.010459930521000001,0.005118841379,0.0023031916096999997
798,15,23,19,17,21,25,0.010118837327999999,0.0016968369154867257,0.018703912115999997
799,15,25,19,17,25,25,0.011054115824,0.013331582961999999,0.015525296553000001
800,19,25,21,19,25,21,0.007714856181,0.014795469129,0.008397678983
801,19,21,15,19,25,23,0.0032847164717948714,0.007398562371,0.014941475557000001
802,19,25,15,15,25,25,0.017040139859999998,0.015467724379,0.027260175138999997
803,17,23,23,15,21,23,0.012375934795,0.0064518301820000006,0.016374525278
804,17,21,17,17,21,21,0.004234821213999999,0.005747927050999999,0.007455843773
805,19,21,15,15,25,21,0.006207234219,0.006019677505999999,0.016070034761000003
806,19,23,23,17,23,23,0.007596388593,0.005691908117999999,0.007556911565
807,17,25,19,19,23,23,0.007890200358000001,0.014453389003,0.012009686981999999
808,15,25,21,19,25,23,0.006341953127,0.00790736226,0.008531202402
809,19,23,21,15,25,25,0.015884845503,0.021031269614,0.007532506851
810,17,23,21,15,23,21,0.013947543897999999,0.014853975065,0.010676896751000002
811,19,21,21,19,23,25,0.007059123862,0.006521605461,0.005804929095999999
812,19,21,19,15,23,25,0.020199793323999998,0.006242983994,0.018773949627999997
813,19,21,21,15,21,25,0.022205392193999998,0.017558410439999998,0.0039598499890000005
814,19,25,15,19,21,21,0.007975167927,0.005637502313,0.0043579494781
815,19,21,21,15,21,21,0.008814360144999998,0.0036836954375,0.017277424006000006
816,15,23,23,19,23,23,0.0033987278968023254,0.014481694014000002,0.013901188005000002
817,19,21,25,17,23,21,0.003549311677,0.013919642206999998,0.0043750537269999995
818,15,21,25,19,25,25,0.0048604718489999995,0.003781501604,0.007102662165
819,15,23,25,19,21,25,0.004737906657,0.007826695496,0.026034737747
820,17,23,23,19,21,23,0.003521122298,0.013449578797000001,0.011702249475
821,17,21,17,19,21,21,0.002057480573619632,0.005069572428,0.010893254730999998
822,19,23,19,19,21,21,0.004828027265999999,0.010628975991999998,0.021096823946999996
823,17,25,19,19,25,23,0.0073284905420000004,0.015504114065,0.008596544546
824,19,25,19,15,23,23,0.022890897979999998,0.007861865757,0.015558051962
825,15,25,23,15,21,21,0.020130556064,0.004748234569999999,0.005363929423
826,19,25,23,17,25,25,0.012193492347,0.021415612253,0.005578084023000001
827,17,23,21,19,21,21,0.004088704427,0.002886011627,0.006105402465999999
828,19,25,25,17,25,25,0.011385929101999998,0.007631500885,0.021018294007
829,19,25,15,19,23,23,0.007136286043,0.008878478346,0.0031364851049
830,15,25,21,19,23,25,0.006529315266000001,0.005323582066,0.022265274701999998
831,19,25,23,15,21,25,0.022203277554,0.011844424087,0.005742687635
832,17,23,19,15,25,21,0.012960654848,0.006881505584999999,0.013714315056000001
833,17,25,21,19,21,21,0.008253656884000002,0.004721184838,0.0026726964308000003
834,15,23,15,15,23,25,0.015203790548000001,0.014353182357000002,0.0031262812250999997
835,15,23,21,19,23,21,0.0034674851062670296,0.014075015357,0.013654158118999999
836,15,21,25,19,21,23,0.0028875786212121213,0.008245419321,0.019536923756
837,17,21,21,15,21,21,0.007842584595,0.0031599153119999997,0.0031556935808
838,19,25,23,19,23,23,0.008097096443999998,0.013781121137999999,0.0078052803229999995
839,17,25,17,19,23,21,0.007873404823,0.015729174203,0.007089746139
840,15,21,25,17,23,21,0.003355967922252011,0.007081191814,0.017159955168
841,15,23,19,17,23,25,0.009489764251,0.012018851744,0.020185895244
842,19,23,21,15,21,21,0.015724983766,0.006417860391000001,0.00726146093
843,17,21,15,17,25,25,0.009899705654,0.02197115235,0.015269141383000001
844,15,21,23,19,25,23,0.0028889721152263372,0.008092527084,0.0025157740154
845,15,23,15,17,23,21,0.007567904909999999,0.007250164517,0.014530650853
846,17,25,23,19,21,23,0.007202922495,0.019874265043999997,0.026032080311000003
847,19,25,19,17,23,21,0.014083592202,0.006087101707,0.012808093694
848,15,21,23,19,25,21,0.0020352135090909093,0.022727014759,0.005843344257
849,17,23,23,17,21,21,0.007299034091999999,0.006092516956,0.019963916832
850,19,21,25,15,23,25,0.016873549551,0.004083610335999999,0.006993098317
851,17,25,17,17,25,23,0.012460894324,0.004530923705999999,0.0036665837226000004
852,17,23,19,19,21,25,0.006798740799,0.013583813637,0.0023113962119
853,19,25,23,19,21,21,0.008381854556,0.011949205575,0.004374816689999999
854,17,25,19,15,21,25,0.02188525422,0.007238250423,0.023160842168000004
855,19,25,17,19,21,25,0.008113109759,0.017565500358999998,0.013359229031999998
856,15,23,23,17,21,25,0.008629946652999999,0.006036921119000001,0.005118155173
857,17,21,19,17,21,23,0.006756944445,0.023734369789,0.015669967659
858,19,21,15,15,23,21,0.006571510703,0.019417917391000003,0.0067799699210000005
859,15,25,17,19,25,21,0.007071204638,0.00497368169,0.007332142262
860,19,21,23,15,21,23,0.012149953496,0.002232458909,0.012430302687000001
861,17,25,15,15,21,25,0.020939573732,0.007220324901,0.0035578563632
862,15,23,23,19,25,21,0.0032997613160919547,0.009685817005,0.020417297047
863,19,25,21,19,25,25,0.0073545784300000005,0.017032794764999998,0.0036773274886
864,15,23,23,15,21,23,0.01104901503,0.007861971455999999,0.014332653547
865,19,21,25,17,25,21,0.0035494189269999997,0.002688579407,0.005409485566
866,17,25,21,15,23,21,0.022071951955,0.006014226898,0.017292444602
867,17,25,23,19,25,25,0.006440481286,0.006585019087,0.009027200985
868,15,23,25,19,21,23,0.003309717131004367,0.016462772621,0.004620422914000001
869,19,25,19,17,23,25,0.013439946845,0.012770940099,0.009943554891000001
870,17,23,19,15,21,23,0.014072574099999999,0.014092670669000001,0.020350147782999997
871,19,23,23,15,23,21,0.014235122841999999,0.010566936761999999,0.004806484051
872,19,21,17,19,25,25,0.006628761461,0.014234924837000002,0.005459242269000001
873,17,25,21,17,21,21,0.014376321693,0.012505623882000001,0.013187873192
874,17,25,23,15,21,23,0.021594858368,0.013715598599,0.005039920047
875,15,25,23,19,25,25,0.006033541245,0.008324623418000002,0.006345867757000001
876,17,21,19,19,21,23,0.0034854992079999996,0.002863680072,0.024715744829
877,15,23,19,15,21,25,0.015816084064,0.009333417697000001,0.001293105305263158
878,17,23,25,17,21,21,0.006650578175,0.013365266126,0.010185042103
879,19,25,15,15,23,25,0.01900663763,0.006696005913000001,0.008318504543
880,17,25,17,15,23,23,0.022160062398000002,0.013869809076,0.0024153200146
881,19,21,23,19,25,21,0.0019593561242603552,0.0016988745589285716,0.0033002318148
882,17,21,17,17,21,23,0.006860991739,0.019427952803,0.002522177742
883,19,23,21,17,21,25,0.013281347542,0.00814343579,0.018166780121
884,15,25,21,19,21,21,0.007351795346,0.0035591302569999996,0.0038289011071
885,17,23,19,17,23,25,0.010304519114999999,0.007160540730000001,0.007930992255
886,19,25,21,15,23,21,0.023119962791,0.023728392361,0.007494947273999999
887,19,23,15,19,23,21,0.003599910913,0.012451790157,0.009482667212
888,19,23,25,19,21,21,0.003720486866,0.006995001623,0.012280629667
889,15,23,17,15,25,25,0.014191409669999999,0.005302262478,0.0078832939366
890,19,23,21,15,23,23,0.013851816567,0.002311896614,0.0021109528765
891,17,25,25,15,25,21,0.019107935391,0.011740219190000001,0.02527286507
892,15,25,21,15,21,23,0.021502567446,0.007927626484,0.0063414874860000005
893,15,25,25,15,25,21,0.01747537875,0.015001462917000002,0.007882664431
894,15,23,19,17,25,21,0.006804824139000001,0.022200027272,0.011326541843999999
895,17,21,21,15,23,25,0.016551601718,0.004996361193,0.019094950492000003
896,19,21,23,15,25,23,0.009834322174999998,0.008836649610999999,0.020862710198
897,15,21,25,17,25,21,0.003391337486547085,0.006018818051,0.018688938943000003
898,17,25,15,15,21,21,0.021846738076000002,0.0040190740578,0.0047319843650000006
899,17,25,25,17,25,23,0.011176311798,0.008410350359999999,0.008156633599
900,15,23,25,15,23,25,0.0124922772,0.009517167469,0.00694993787
901,19,21,15,19,23,23,0.0033704663444816055,0.021171776905999997,0.018491343698000002
902,15,21,23,15,23,21,0.006286883176,0.012996057113,0.013177299895000001
903,17,25,15,15,23,23,0.021025740476000004,0.0065289885329999995,0.015773358631
904,15,21,17,17,21,25,0.011273568270999998,0.008840202077,0.023217224549
905,17,23,25,19,25,21,0.003350783258899677,0.006792309442999999,0.013378416339
906,15,23,25,19,21,21,0.0033220975377358493,0.008995863162999999,0.0028849953451999997
907,17,21,23,17,21,21,0.0035616318090000002,0.024451516413999997,0.009339238623000002
908,17,21,15,15,23,25,0.017437873341,0.0041642906039999995,0.0030995049027
909,19,25,17,15,25,25,0.018736505900000002,0.010948911454000001,0.0030119144224
910,17,25,15,17,23,21,0.012956365810000002,0.007512453214999999,0.0031877404089999998
911,17,25,17,15,23,25,0.020253830860000002,0.005444933566,0.0021373089836
912,17,25,19,19,25,25,0.006994002854,0.011153054307,0.012719493295999999
913,17,21,25,19,21,21,0.001901435313253012,0.022222783065,0.015358931268999999
914,15,21,21,15,21,21,0.007002760365,0.024302349174,0.005612627233999999
915,17,21,21,15,25,21,0.006877048035,0.009913928261999999,0.013652913486999999
916,19,21,17,17,23,23,0.006573290791,0.014200783485999999,0.008769592145
917,15,25,25,17,25,25,0.009520666531,0.020357856384999998,0.011965339972000002
918,15,23,23,19,21,23,0.003367924717425432,0.0024630510334,0.001501980414691943
919,17,21,21,17,25,25,0.009428890617,0.002473836036,0.010656063552999999
920,15,21,21,19,21,23,0.0028896080939999997,0.008258442423999998,0.004658167602000001
921,15,23,21,19,21,25,0.005548780743,0.00913431745,0.0043662914041
922,19,21,15,19,21,23,0.0039324786959999995,0.004551724806999999,0.016287588828
923,17,21,15,17,23,21,0.0037761813604060912,0.006600149380999999,0.005981875535
924,17,21,15,17,25,21,0.003799131303738318,0.024147263756999996,0.007366761565
925,19,25,15,17,23,25,0.011460057136,0.003417736874,0.015711627590999998
926,15,23,25,15,21,25,0.012554082169,0.005658956968,0.013586156114
927,15,21,19,17,25,21,0.0037334461356589147,0.006791794295,0.009759665034000001
928,19,23,25,17,23,25,0.009872694078,0.01592575673,0.0030324403911
929,17,25,15,19,25,23,0.0070965259190000005,0.0023293999740000002,0.0076791654509999994
930,15,21,25,19,23,25,0.005024320962,0.006818668862,0.0039180061806
931,17,23,23,17,25,21,0.006834405176,0.001501433723188406,0.0034657183214
932,17,21,21,19,25,25,0.0051526191809999995,0.00686701813,0.023080468479
933,15,21,23,19,21,21,0.0019526057352941177,0.006320509871,0.01459923478
934,19,21,15,17,23,21,0.003569744543062201,0.0034052479658,0.015753364741
935,19,25,21,15,23,23,0.023290869870999997,0.005221516981999999,0.00771973826
936,15,25,23,17,23,23,0.011201932472,0.005340550436,0.008605165891999998
937,15,25,19,15,23,23,0.021252727145,0.008309583576,0.008871334816999999
938,15,21,21,19,21,25,0.005543997223,0.0034160456830000002,0.006057160097000001
939,15,25,23,17,21,23,0.011588084166,0.004173771178,0.020032459162000003
940,19,21,21,19,21,23,0.004004049159,0.004365065361999999,0.0089895002831
941,19,23,19,19,25,25,0.00617664541,0.002453641894,0.022605132912
942,15,23,21,17,25,23,0.006283987497,0.005267655676,0.004766741337
943,17,21,15,17,21,25,0.012976996021000001,0.0033807948979999998,0.01938772505
944,17,25,21,19,25,23,0.007036675579000001,0.012947778172,0.008562440883
945,19,21,19,15,21,25,0.023613828785999998,0.0033767353039999997,0.011024237223
946,19,25,25,17,21,21,0.012863916719,0.004481466411,0.027741746737
947,19,23,17,19,25,21,0.003801152395,0.0033565821040000003,0.020115541747
948,17,21,21,17,23,21,0.0037991700259999996,0.0014568414087962962,0.008519793529000001
949,19,21,21,15,21,23,0.013263507503,0.0032331866550000003,0.014820813510000001
950,15,23,15,19,23,23,0.003997638905092592,0.005821821029,0.0063782731760000004
951,19,21,15,17,25,23,0.005622488187,0.0036068566129999996,0.021876977224999997
952,15,21,17,15,23,23,0.009550341779,0.005721860341,0.026684967141
953,17,25,25,15,25,23,0.01846157844,0.004621397867,0.004080139468000001
954,17,25,19,17,25,25,0.011800981217,0.013183798851999998,0.00624527644
955,17,25,19,17,21,23,0.015118234474000002,0.006079613401,0.0069726876450000004
956,15,21,15,17,25,25,0.009540323348000002,0.020466981792999998,0.0012826700217213117
957,17,21,17,15,23,23,0.010127039793000002,0.0043774982575,0.008078830789000001
958,19,25,15,15,25,21,0.01882337449,0.009765350649999999,0.0037289518292
959,19,21,21,15,25,23,0.010093527748,0.02239413081,0.012640116318000001
960,17,23,23,19,23,25,0.0054911434200000005,0.020552893212,0.008617235715
961,17,23,15,17,21,21,0.007872973248000001,0.005286706066000001,0.0043663659099999995
962,15,25,15,19,25,21,0.007300681665,0.015593337575,0.0081928008119
963,17,25,17,17,25,25,0.011517963506000001,0.003274768318,0.007268995899
964,15,23,23,15,25,23,0.010438942727,0.013153438383000001,0.0020998436644
965,15,25,21,17,23,23,0.01229698078,0.007467796939,0.007028940629999999
966,17,21,17,19,23,23,0.003317216566,0.0028883673434999995,0.00499580735
967,15,21,15,19,23,23,0.003304577996845426,0.013039998383,0.018053069133
968,17,23,21,17,25,25,0.009315600496,0.008013846275999999,0.0031883555236
969,19,23,19,17,21,25,0.013845362796,0.014739494745,0.023090552419999997
970,15,25,19,15,25,21,0.019517773699,0.013352098981,0.007756377426
971,15,25,15,17,21,21,0.013796251368999998,0.0043891623786,0.023122749288
972,17,25,23,15,23,25,0.01900377907,0.005430555914,0.016215592562
973,19,23,15,17,21,25,0.013111677674999999,0.003653489956,0.006980777501
974,19,25,21,17,21,25,0.01461065024,0.004801481090999999,0.0077299580490000006
975,17,23,23,15,25,25,0.014085721821,0.003534935178,0.026315134500000004
976,19,21,19,15,23,23,0.011361200360999999,0.008453944439000001,0.0057044516019999995
977,19,25,23,17,25,23,0.013519948663,0.0134052344,0.004261136053999999
978,19,25,19,15,23,25,0.021349532439999996,0.008273542929000002,0.006733394974999999
979,17,21,19,17,23,21,0.00398963232,0.008818327071999999,0.005053687499
980,15,25,25,15,21,23,0.01741375971,0.0037082730476,0.017268950183000002
981,15,21,25,19,25,23,0.0029105242755905515,0.006523680661,0.012187023784
982,15,25,23,19,25,21,0.006104640895,0.012653752477000001,0.011995183452
983,19,25,19,15,25,25,0.019677425479999996,0.007933458469000001,0.007600310315
984,19,23,21,15,25,21,0.013887337146,0.012873029852999998,0.012106532804999999
985,19,25,17,17,25,23,0.012373914214000001,0.007789798194,0.0033237943581999998
986,19,21,19,19,21,25,0.009248235713,0.010616691233,0.015246331523999998
987,17,23,23,17,25,23,0.0064946633049999996,0.012851770981999997,0.016765440198
988,15,23,15,15,25,21,0.012239303796999999,0.022968420537,0.0037300967689999995
989,15,21,21,15,23,21,0.00667599483,0.003036584687,0.021825667324
990,17,23,19,19,23,25,0.006149106316,0.011094225627,0.007935741968000001
991,15,21,17,19,25,25,0.005355723737,0.008138138075,0.01447542145
992,17,25,17,15,21,23,0.023326324448,0.021926814034,0.014285494777
993,19,25,25,17,23,25,0.011966741574,0.013431783125,0.025259489355
994,15,21,21,15,23,23,0.009090056136,0.006730503071999999,0.015172196798
995,17,25,23,17,23,21,0.01285129348,0.017032928123,0.012794333736999999
996,15,25,15,17,23,25,0.011875269491999999,0.004311278443300001,0.0034988427818999994
997,17,23,19,17,21,23,0.008111022302,0.022263811654,0.021290260815
998,17,23,19,15,23,23,0.013080438283,0.009618519154,0.021916479824999998
999,15,23,19,15,23,21,0.013205437975999998,0.008008428152,0.006040599607699999
1000,15,21,25,15,23,23,0.007899351185,0.007486999321000001,0.008667274333
1001,15,25,15,17,23,21,0.013140523304,0.015677594307,0.013335568120000002
1002,19,25,23,17,21,21,0.014374810944,0.007502604715000001,0.028234207721
1003,15,21,21,17,21,21,0.003587356153,0.021889532844,0.004907994002
1004,17,25,19,15,25,23,0.021121345163000002,0.019581875678000002,0.00702358757
1005,19,23,21,15,23,21,0.015052558431000002,0.019793516405,0.015974654697
1006,15,23,25,19,23,21,0.003301342632432433,0.023640669738999996,0.011407184009
1007,15,23,19,15,23,25,0.014815703456000001,0.006598130339,0.007053972178
1008,15,21,23,17,21,25,0.009041174746999999,0.008906657448,0.004439114068999999
1009,19,25,25,17,23,21,0.012998716596000002,0.0033423857295,0.008026589770999999
1010,15,25,25,17,25,23,0.010283660474,0.0037304389453,0.012524070039
1011,19,23,19,15,21,21,0.015770343672,0.002362948319,0.010499533552999998
1012,19,21,15,19,21,21,0.0018844463262569834,0.012235108441,0.013980992716
1013,15,23,19,17,25,23,0.0065723604989999995,0.024260690111000002,0.004548125181999999
1014,19,21,17,15,23,25,0.020173296236,0.007721781233,0.006074581924999999
1015,17,23,17,17,25,21,0.0073857259900000005,0.018043662895000003,0.02095210178
1016,19,23,19,19,21,23,0.0045501872839999995,0.005909699898,0.007160065183000001
1017,19,23,15,19,21,21,0.0039057223150000004,0.015904135683,0.0056934332239999995
1018,17,23,17,17,21,23,0.007947647586,0.00861681336,0.0013551394462264154
1019,17,21,17,15,23,21,0.00733844627,0.0065793327980000005,0.007429527876000001
1020,17,25,15,17,23,25,0.011662254969999999,0.013688422119,0.021893350368
1021,15,25,19,17,25,21,0.011817963608,0.0063192764100000005,0.004743481875
1022,15,23,21,19,23,23,0.0035114585720000006,0.019194680018999998,0.008120386930000001
1023,19,25,25,19,25,25,0.006599265642,0.012170856896,0.005506641594999999
1024,19,25,23,19,23,25,0.007518169581000001,0.00904957245,0.023718463189
1025,19,25,19,17,25,25,0.012296142819,0.007162364418,0.008131040566
1026,19,23,21,19,23,25,0.006799724105,0.008319661501,0.007403743305
1027,15,23,25,17,23,23,0.005775500336,0.007710569052,0.009287868314
1028,17,21,17,19,23,21,0.0021054483254437867,0.0037049948220000003,0.00680812021
1029,15,23,21,17,23,23,0.006596051701000001,0.009765713257000002,0.016319374233
1030,19,25,21,19,23,25,0.007982900748,0.008824032431999999,0.007272133434000001
1031,15,25,17,15,23,23,0.021778719623,0.012071597787,0.021841566045
1032,15,23,19,17,23,21,0.0072434964119999995,0.01155678655,0.007174781621999999
1033,17,25,17,19,21,23,0.008487379419,0.005096934734999999,0.015828204409
1034,19,23,23,19,23,25,0.006371521569,0.0033667017458000005,0.014647316182
1035,15,25,19,17,25,23,0.011776100804,0.011597258302,0.004362865019899999
1036,15,21,17,17,25,25,0.009187145602000001,0.018686346620000002,0.006383254407
1037,15,21,25,17,25,23,0.004792075306999999,0.0034246180210000003,0.007051448007
1038,17,25,23,15,25,25,0.017895524729999997,0.012482964985000001,0.013639649137
1039,15,23,17,15,23,21,0.013412924163999999,0.014784671228,0.019788472665
1040,15,21,23,17,23,23,0.005048738178,0.023797026697,0.02341690108
1041,17,21,25,17,21,21,0.0033499411519999993,0.011470461633,0.005570365999
1042,15,25,23,15,23,21,0.019498782554,0.021621003564,0.008386932996000001
1043,17,23,15,15,23,21,0.012671099356999999,0.020860604274,0.025514041458
1044,19,25,17,19,23,25,0.007366637296,0.011914920579,0.022715829311
1045,15,25,23,19,23,23,0.006333189237,0.013227739343,0.0036801148983000003
1046,15,23,21,17,23,25,0.009093553656999999,0.014107331680000001,0.013039238907000001
1047,19,21,15,19,23,21,0.001957441516129032,0.007069601248,0.007908743464000001
1048,19,21,23,19,23,21,0.0019203655656804736,0.013428251264,0.011762407834999999
1049,17,23,17,15,21,21,0.014880453780999999,0.006094599513,0.005428800774999999
1050,15,25,21,19,21,23,0.007249380862,0.011021611797999998,0.015861442035999998
1051,15,23,19,19,21,23,0.003792882199,0.014608089758,0.013283533316
1052,15,25,19,15,23,25,0.019182266349999998,0.007713763914,0.001307375550869565
1053,19,25,17,19,21,21,0.008601745736,0.007570545792,0.024169219666
1054,19,23,21,17,21,21,0.009199189381,0.016672337541000004,0.0081355596378
1055,17,21,25,19,25,21,0.0019936843012048192,0.021190730172999998,0.016236775133
1056,19,25,25,15,21,25,0.020604084789999998,0.0038013503539999997,0.014477721403
1057,15,25,25,19,21,21,0.006109366828000001,0.001650263515934066,0.006862710561
1058,17,21,17,15,25,21,0.006912331702,0.009316466903,0.012957665633
1059,17,23,23,17,21,25,0.009960560714,0.0075661254070000005,0.007109454403
1060,15,21,17,19,25,23,0.0031691958152173915,0.008656296401999998,0.014252323737999999
1061,15,25,25,15,21,25,0.016516393110000003,0.008020408593000001,0.012514466196000001
1062,17,25,15,17,25,23,0.011924894697000001,0.014273233462,0.0012965867741228066
1063,15,25,25,15,23,21,0.01800170203,0.002630721541,0.001391826437799043
1064,19,21,25,17,25,23,0.005389699901,0.006502859515000001,0.007434554108000001
1065,15,21,19,19,21,23,0.0029800147070000002,0.01499789667,0.024582507312000002
1066,15,23,15,19,21,23,0.004074467284,0.008734532076000001,0.01120664226
1067,15,23,21,19,21,23,0.003542637053,0.00280005502,0.0052528449630000005
1068,15,21,19,17,23,21,0.0037024379959999998,0.013127327436,0.012647071316
1069,19,21,25,19,25,21,0.0019418716127167627,0.006356182666,0.0031016196161
1070,15,23,23,15,25,25,0.01314260312,0.006701680642999999,0.004613318915
1071,17,21,19,15,23,23,0.010197555555000001,0.013930143142000001,0.021711165248
1072,15,21,17,17,23,25,0.010021640501,0.014329166505,0.008004265117
1073,19,25,17,17,25,21,0.012624265568999999,0.02398301576,0.0012884677962809916
1074,15,25,21,15,23,25,0.01828030302,0.009155457482000001,0.007781462167000001
1075,17,25,23,17,23,25,0.011552730713999999,0.008275854838999999,0.0037201563544999997
1076,19,25,15,17,25,23,0.011463307762,0.009394382998,0.007657526021000001
1077,17,25,15,19,21,21,0.008018130074,0.012252131098,0.014017443111000002
1078,17,25,23,19,25,23,0.006730753367,0.0073026855909999995,0.004364485198
1079,15,21,15,17,23,21,0.003958381524305556,0.008823642849,0.008686013599999999
1080,19,25,21,15,25,23,0.022172411388,0.005917234849,0.013658662084
1081,17,21,23,19,25,21,0.001980893166666667,0.023429472350999996,0.0039116965500000005
1082,17,23,19,19,21,23,0.004212278547000001,0.005486105629000001,0.012622686833
1083,17,23,19,19,23,21,0.004059842188,0.0027435024289999997,0.007150173892
1084,15,21,25,15,21,21,0.005932985113,0.024235819441,0.0039456670335
1085,15,23,23,19,21,21,0.003391839770666667,0.0015497633687830694,0.01248851488
1086,15,21,19,15,23,25,0.01547554889,0.0029468644889999998,0.007865551008
1087,19,21,21,19,23,21,0.0020053424855345915,0.010515721020999999,0.007823082428999999
1088,19,23,25,17,25,21,0.0071211246080000005,0.014932053494999998,0.020855873951999997
1089,17,25,25,17,23,21,0.011821113169000001,0.006180326915,0.005628249171
1090,19,23,17,19,21,21,0.00442567018,0.007289085495,0.0033422220391000003
1091,15,21,17,19,23,25,0.005732779907,0.023057193943,0.024636368173000002
1092,15,23,17,17,23,21,0.007507268231,0.021180908779999997,0.006009060065
1093,17,23,23,15,23,21,0.013006337575,0.009428985339,0.0044892325480000005
1094,15,25,17,17,23,25,0.012098668460999999,0.018828130058999998,0.013970981358
1095,17,23,19,15,23,21,0.014188046528,0.005375403063,0.019734283792
1096,17,23,21,17,21,25,0.010824952877,0.024968629444000003,0.0026261670935999997
1097,19,25,15,19,23,25,0.006830886842,0.006919072172,0.007783982595
